Date,Time,Global_active_power,Consumption
4/1/2007,17:19:00,2.156,0.007186667
4/1/2007,17:20:00,2.072,0.006906667
4/1/2007,17:21:00,2.086,0.006953333
4/1/2007,17:22:00,2.062,0.006873333
4/1/2007,17:23:00,2.078,0.006926667
4/1/2007,17:24:00,2.058,0.00686
4/1/2007,17:25:00,2.102,0.007006667
4/1/2007,17:26:00,2.06,0.006866667
4/1/2007,17:27:00,2.06,0.006866667
4/1/2007,17:28:00,2.116,0.007053333
4/1/2007,17:29:00,2.118,0.00706
4/1/2007,17:30:00,2.142,0.00714
4/1/2007,17:31:00,2.132,0.007106667
4/1/2007,17:32:00,2.2,0.007333333
4/1/2007,17:33:00,1.94,0.006466667
4/1/2007,17:34:00,2.09,0.006966667
4/1/2007,17:35:00,2.082,0.00694
4/1/2007,17:36:00,2.184,0.00728
4/1/2007,17:37:00,2.244,0.00748
4/1/2007,17:38:00,2.288,0.007626667
4/1/2007,17:39:00,2.284,0.007613333
4/1/2007,17:40:00,2.294,0.007646667
4/1/2007,17:41:00,2.272,0.007573333
4/1/2007,17:42:00,2.38,0.007933333
4/1/2007,17:43:00,2.862,0.00954
4/1/2007,17:44:00,3.096,0.01032
4/1/2007,17:45:00,3.088,0.010293333
4/1/2007,17:46:00,2.952,0.00984
4/1/2007,17:47:00,2.802,0.00934
4/1/2007,17:48:00,2.816,0.009386667
4/1/2007,17:49:00,2.768,0.009226667
4/1/2007,17:50:00,2.77,0.009233333
4/1/2007,17:51:00,2.756,0.009186667
4/1/2007,17:52:00,2.766,0.00922
4/1/2007,17:53:00,2.634,0.00878
4/1/2007,17:54:00,2.466,0.00822
4/1/2007,17:55:00,2.472,0.00824
4/1/2007,17:56:00,2.554,0.008513333
4/1/2007,17:57:00,2.544,0.00848
4/1/2007,17:58:00,2.49,0.0083
4/1/2007,17:59:00,2.454,0.00818
4/1/2007,18:00:00,2.614,0.008713333
4/1/2007,18:01:00,2.64,0.0088
4/1/2007,18:02:00,2.442,0.00814
4/1/2007,18:03:00,2.582,0.008606667
4/1/2007,18:04:00,2.548,0.008493333
4/1/2007,18:05:00,2.616,0.00872
4/1/2007,18:06:00,2.644,0.008813333
4/1/2007,18:07:00,2.42,0.008066667
4/1/2007,18:08:00,2.364,0.00788
4/1/2007,18:09:00,2.396,0.007986667
4/1/2007,18:10:00,2.406,0.00802
4/1/2007,18:11:00,2.428,0.008093333
4/1/2007,18:12:00,2.406,0.00802
4/1/2007,18:13:00,2.432,0.008106667
4/1/2007,18:14:00,2.652,0.00884
4/1/2007,18:15:00,2.688,0.00896
4/1/2007,18:16:00,2.698,0.008993333
4/1/2007,18:17:00,2.988,0.00996
4/1/2007,18:18:00,3.028,0.010093333
4/1/2007,18:19:00,3.036,0.01012
4/1/2007,18:20:00,3.088,0.010293333
4/1/2007,18:21:00,3.072,0.01024
4/1/2007,18:22:00,2.992,0.009973333
4/1/2007,18:23:00,2.902,0.009673333
4/1/2007,18:24:00,2.838,0.00946
4/1/2007,18:25:00,2.658,0.00886
4/1/2007,18:26:00,2.966,0.009886667
4/1/2007,18:27:00,2.69,0.008966667
4/1/2007,18:28:00,2.662,0.008873333
4/1/2007,18:29:00,2.65,0.008833333
4/1/2007,18:30:00,2.7,0.009
4/1/2007,18:31:00,2.752,0.009173333
4/1/2007,18:32:00,2.696,0.008986667
4/1/2007,18:33:00,2.608,0.008693333
4/1/2007,18:34:00,2.708,0.009026667
4/1/2007,18:35:00,2.7,0.009
4/1/2007,18:36:00,2.714,0.009046667
4/1/2007,18:37:00,2.734,0.009113333
4/1/2007,18:38:00,2.56,0.008533333
4/1/2007,18:39:00,2.69,0.008966667
4/1/2007,18:40:00,2.63,0.008766667
4/1/2007,18:41:00,2.44,0.008133333
4/1/2007,18:42:00,2.45,0.008166667
4/1/2007,18:43:00,2.42,0.008066667
4/1/2007,18:44:00,2.444,0.008146667
4/1/2007,18:45:00,2.434,0.008113333
4/1/2007,18:46:00,2.454,0.00818
4/1/2007,18:47:00,2.422,0.008073333
4/1/2007,18:48:00,2.442,0.00814
4/1/2007,18:49:00,2.428,0.008093333
4/1/2007,18:50:00,2.436,0.00812
4/1/2007,18:51:00,2.444,0.008146667
4/1/2007,18:52:00,2.44,0.008133333
4/1/2007,18:53:00,2.462,0.008206667
4/1/2007,18:54:00,2.45,0.008166667
4/1/2007,18:55:00,2.45,0.008166667
4/1/2007,18:56:00,2.388,0.00796
4/1/2007,18:57:00,2.442,0.00814
4/1/2007,18:58:00,2.418,0.00806
4/1/2007,18:59:00,2.428,0.008093333
4/1/2007,19:00:00,2.402,0.008006667
4/1/2007,19:01:00,2.424,0.00808
4/1/2007,19:02:00,2.494,0.008313333
4/1/2007,19:03:00,2.528,0.008426667
4/1/2007,19:04:00,2.5,0.008333333
4/1/2007,19:05:00,2.512,0.008373333
4/1/2007,19:06:00,2.542,0.008473333
4/1/2007,19:07:00,2.602,0.008673333
4/1/2007,19:08:00,2.578,0.008593333
4/1/2007,19:09:00,2.578,0.008593333
4/1/2007,19:10:00,2.556,0.00852
4/1/2007,19:11:00,2.546,0.008486667
4/1/2007,19:12:00,2.498,0.008326667
4/1/2007,19:13:00,2.51,0.008366667
4/1/2007,19:14:00,2.502,0.00834
4/1/2007,19:15:00,2.522,0.008406667
4/1/2007,19:16:00,2.52,0.0084
4/1/2007,19:17:00,2.542,0.008473333
4/1/2007,19:18:00,2.51,0.008366667
4/1/2007,19:19:00,2.52,0.0084
4/1/2007,19:20:00,2.504,0.008346667
4/1/2007,19:21:00,2.516,0.008386667
4/1/2007,19:22:00,2.53,0.008433333
4/1/2007,19:23:00,2.454,0.00818
4/1/2007,19:24:00,2.448,0.00816
4/1/2007,19:25:00,2.412,0.00804
4/1/2007,19:26:00,2.424,0.00808
4/1/2007,19:27:00,2.404,0.008013333
4/1/2007,19:28:00,2.438,0.008126667
4/1/2007,19:29:00,2.422,0.008073333
4/1/2007,19:30:00,2.432,0.008106667
4/1/2007,19:31:00,2.422,0.008073333
4/1/2007,19:32:00,2.446,0.008153333
4/1/2007,19:33:00,2.442,0.00814
4/1/2007,19:34:00,2.528,0.008426667
4/1/2007,19:35:00,2.566,0.008553333
4/1/2007,19:36:00,2.604,0.00868
4/1/2007,19:37:00,2.738,0.009126667
4/1/2007,19:38:00,3.034,0.010113333
4/1/2007,19:39:00,5.324,0.017746667
4/1/2007,19:40:00,5.318,0.017726667
4/1/2007,19:41:00,5.384,0.017946667
4/1/2007,19:42:00,5.448,0.01816
4/1/2007,19:43:00,3.486,0.01162
4/1/2007,19:44:00,3.066,0.01022
4/1/2007,19:45:00,3.05,0.010166667
4/1/2007,19:46:00,3.074,0.010246667
4/1/2007,19:47:00,3.048,0.01016
4/1/2007,19:48:00,3.038,0.010126667
4/1/2007,19:49:00,3.14,0.010466667
4/1/2007,19:50:00,3.14,0.010466667
4/1/2007,19:51:00,3.1,0.010333333
4/1/2007,19:52:00,3.074,0.010246667
4/1/2007,19:53:00,3.066,0.01022
4/1/2007,19:54:00,3.058,0.010193333
4/1/2007,19:55:00,3.08,0.010266667
4/1/2007,19:56:00,3.052,0.010173333
4/1/2007,19:57:00,3.07,0.010233333
4/1/2007,19:58:00,3.044,0.010146667
4/1/2007,19:59:00,2.034,0.00678
4/1/2007,20:00:00,2.01,0.0067
4/1/2007,20:01:00,2.028,0.00676
4/1/2007,20:02:00,2.016,0.00672
4/1/2007,20:03:00,2.04,0.0068
4/1/2007,20:04:00,2.02,0.006733333
4/1/2007,20:05:00,1.758,0.00586
4/1/2007,20:06:00,1.776,0.00592
4/1/2007,20:07:00,1.856,0.006186667
4/1/2007,20:08:00,1.83,0.0061
4/1/2007,20:09:00,1.844,0.006146667
4/1/2007,20:10:00,1.81,0.006033333
4/1/2007,20:11:00,1.848,0.00616
4/1/2007,20:12:00,1.888,0.006293333
4/1/2007,20:13:00,1.624,0.005413333
4/1/2007,20:14:00,1.6,0.005333333
4/1/2007,20:15:00,1.616,0.005386667
4/1/2007,20:16:00,1.608,0.00536
4/1/2007,20:17:00,1.62,0.0054
4/1/2007,20:18:00,1.618,0.005393333
4/1/2007,20:19:00,1.764,0.00588
4/1/2007,20:20:00,1.784,0.005946667
4/1/2007,20:21:00,1.8,0.006
4/1/2007,20:22:00,1.828,0.006093333
4/1/2007,20:23:00,1.798,0.005993333
4/1/2007,20:24:00,1.588,0.005293333
4/1/2007,20:25:00,1.448,0.004826667
4/1/2007,20:26:00,1.444,0.004813333
4/1/2007,20:27:00,1.126,0.003753333
4/1/2007,20:28:00,1.078,0.003593333
4/1/2007,20:29:00,1.296,0.00432
4/1/2007,20:30:00,1.308,0.00436
4/1/2007,20:31:00,1.66,0.005533333
4/1/2007,20:32:00,1.706,0.005686667
4/1/2007,20:33:00,1.482,0.00494
4/1/2007,20:34:00,1.296,0.00432
4/1/2007,20:35:00,1.136,0.003786667
4/1/2007,20:36:00,1.15,0.003833333
4/1/2007,20:37:00,1.132,0.003773333
4/1/2007,20:38:00,1.144,0.003813333
4/1/2007,20:39:00,1.12,0.003733333
4/1/2007,20:40:00,1.14,0.0038
4/1/2007,20:41:00,1.118,0.003726667
4/1/2007,20:42:00,1.138,0.003793333
4/1/2007,20:43:00,1.124,0.003746667
4/1/2007,20:44:00,1.33,0.004433333
4/1/2007,20:45:00,1.118,0.003726667
4/1/2007,20:46:00,1.216,0.004053333
4/1/2007,20:47:00,1.17,0.0039
4/1/2007,20:48:00,1.048,0.003493333
4/1/2007,20:49:00,0.966,0.00322
4/1/2007,20:50:00,1.302,0.00434
4/1/2007,20:51:00,1.292,0.004306667
4/1/2007,20:52:00,1.312,0.004373333
4/1/2007,20:53:00,1.314,0.00438
4/1/2007,20:54:00,1.284,0.00428
4/1/2007,20:55:00,1.262,0.004206667
4/1/2007,20:56:00,1.32,0.0044
4/1/2007,20:57:00,1.786,0.005953333
4/1/2007,20:58:00,1.704,0.00568
4/1/2007,20:59:00,1.47,0.0049
4/1/2007,21:00:00,1.584,0.00528
4/1/2007,21:01:00,1.604,0.005346667
4/1/2007,21:02:00,1.516,0.005053333
4/1/2007,21:03:00,1.438,0.004793333
4/1/2007,21:04:00,1.424,0.004746667
4/1/2007,21:05:00,1.184,0.003946667
4/1/2007,21:06:00,0.538,0.001793333
4/1/2007,21:07:00,0.456,0.00152
4/1/2007,21:08:00,0.304,0.001013333
4/1/2007,21:09:00,0.32,0.001066667
4/1/2007,21:10:00,0.302,0.001006667
4/1/2007,21:11:00,0.326,0.001086667
4/1/2007,21:12:00,0.306,0.00102
4/1/2007,21:13:00,0.364,0.001213333
4/1/2007,21:14:00,0.414,0.00138
4/1/2007,21:15:00,0.43,0.001433333
4/1/2007,21:16:00,0.414,0.00138
4/1/2007,21:17:00,0.436,0.001453333
4/1/2007,21:18:00,0.416,0.001386667
4/1/2007,21:19:00,0.43,0.001433333
4/1/2007,21:20:00,0.41,0.001366667
4/1/2007,21:21:00,0.424,0.001413333
4/1/2007,21:22:00,0.404,0.001346667
4/1/2007,21:23:00,0.404,0.001346667
4/1/2007,21:24:00,0.412,0.001373333
4/1/2007,21:25:00,0.394,0.001313333
4/1/2007,21:26:00,0.412,0.001373333
4/1/2007,21:27:00,0.392,0.001306667
4/1/2007,21:28:00,0.412,0.001373333
4/1/2007,21:29:00,0.392,0.001306667
4/1/2007,21:30:00,0.34,0.001133333
4/1/2007,21:31:00,0.308,0.001026667
4/1/2007,21:32:00,0.326,0.001086667
4/1/2007,21:33:00,0.306,0.00102
4/1/2007,21:34:00,0.322,0.001073333
4/1/2007,21:35:00,0.332,0.001106667
4/1/2007,21:36:00,0.396,0.00132
4/1/2007,21:37:00,0.378,0.00126
4/1/2007,21:38:00,0.396,0.00132
4/1/2007,21:39:00,0.374,0.001246667
4/1/2007,21:40:00,0.39,0.0013
4/1/2007,21:41:00,0.368,0.001226667
4/1/2007,21:42:00,0.388,0.001293333
4/1/2007,21:43:00,0.366,0.00122
4/1/2007,21:44:00,0.382,0.001273333
4/1/2007,21:45:00,0.298,0.000993333
4/1/2007,21:46:00,0.324,0.00108
4/1/2007,21:47:00,0.308,0.001026667
4/1/2007,21:48:00,0.326,0.001086667
4/1/2007,21:49:00,0.308,0.001026667
4/1/2007,21:50:00,0.326,0.001086667
4/1/2007,21:51:00,0.304,0.001013333
4/1/2007,21:52:00,0.324,0.00108
4/1/2007,21:53:00,0.316,0.001053333
4/1/2007,21:54:00,0.316,0.001053333
4/1/2007,21:55:00,0.32,0.001066667
4/1/2007,21:56:00,0.37,0.001233333
4/1/2007,21:57:00,0.428,0.001426667
4/1/2007,21:58:00,0.404,0.001346667
4/1/2007,21:59:00,0.422,0.001406667
4/1/2007,22:00:00,0.402,0.00134
4/1/2007,22:01:00,0.426,0.00142
4/1/2007,22:02:00,0.404,0.001346667
4/1/2007,22:03:00,0.422,0.001406667
4/1/2007,22:04:00,0.55,0.001833333
4/1/2007,22:05:00,0.472,0.001573333
4/1/2007,22:06:00,0.4,0.001333333
4/1/2007,22:07:00,0.416,0.001386667
4/1/2007,22:08:00,0.392,0.001306667
4/1/2007,22:09:00,0.41,0.001366667
4/1/2007,22:10:00,0.39,0.0013
4/1/2007,22:11:00,0.408,0.00136
4/1/2007,22:12:00,0.38,0.001266667
4/1/2007,22:13:00,0.318,0.00106
4/1/2007,22:14:00,0.296,0.000986667
4/1/2007,22:15:00,0.39,0.0013
4/1/2007,22:16:00,0.38,0.001266667
4/1/2007,22:17:00,0.4,0.001333333
4/1/2007,22:18:00,0.38,0.001266667
4/1/2007,22:19:00,0.396,0.00132
4/1/2007,22:20:00,0.374,0.001246667
4/1/2007,22:21:00,0.392,0.001306667
4/1/2007,22:22:00,0.374,0.001246667
4/1/2007,22:23:00,0.398,0.001326667
4/1/2007,22:24:00,0.352,0.001173333
4/1/2007,22:25:00,0.31,0.001033333
4/1/2007,22:26:00,0.324,0.00108
4/1/2007,22:27:00,0.306,0.00102
4/1/2007,22:28:00,0.33,0.0011
4/1/2007,22:29:00,0.31,0.001033333
4/1/2007,22:30:00,0.328,0.001093333
4/1/2007,22:31:00,0.308,0.001026667
4/1/2007,22:32:00,0.33,0.0011
4/1/2007,22:33:00,0.31,0.001033333
4/1/2007,22:34:00,0.33,0.0011
4/1/2007,22:35:00,0.41,0.001366667
4/1/2007,22:36:00,0.412,0.001373333
4/1/2007,22:37:00,0.39,0.0013
4/1/2007,22:38:00,0.414,0.00138
4/1/2007,22:39:00,0.5,0.001666667
4/1/2007,22:40:00,0.526,0.001753333
4/1/2007,22:41:00,0.504,0.00168
4/1/2007,22:42:00,0.522,0.00174
4/1/2007,22:43:00,0.5,0.001666667
4/1/2007,22:44:00,0.516,0.00172
4/1/2007,22:45:00,0.496,0.001653333
4/1/2007,22:46:00,0.512,0.001706667
4/1/2007,22:47:00,0.486,0.00162
4/1/2007,22:48:00,0.506,0.001686667
4/1/2007,22:49:00,0.484,0.001613333
4/1/2007,22:50:00,0.504,0.00168
4/1/2007,22:51:00,0.484,0.001613333
4/1/2007,22:52:00,0.5,0.001666667
4/1/2007,22:53:00,0.484,0.001613333
4/1/2007,22:54:00,0.494,0.001646667
4/1/2007,22:55:00,0.542,0.001806667
4/1/2007,22:56:00,0.466,0.001553333
4/1/2007,22:57:00,0.48,0.0016
4/1/2007,22:58:00,0.46,0.001533333
4/1/2007,22:59:00,0.48,0.0016
4/1/2007,23:00:00,0.46,0.001533333
4/1/2007,23:01:00,0.478,0.001593333
4/1/2007,23:02:00,0.456,0.00152
4/1/2007,23:03:00,0.45,0.0015
4/1/2007,23:04:00,0.316,0.001053333
4/1/2007,23:05:00,0.336,0.00112
4/1/2007,23:06:00,0.316,0.001053333
4/1/2007,23:07:00,0.336,0.00112
4/1/2007,23:08:00,0.316,0.001053333
4/1/2007,23:09:00,0.334,0.001113333
4/1/2007,23:10:00,0.314,0.001046667
4/1/2007,23:11:00,0.336,0.00112
4/1/2007,23:12:00,0.314,0.001046667
4/1/2007,23:13:00,0.334,0.001113333
4/1/2007,23:14:00,0.316,0.001053333
4/1/2007,23:15:00,0.334,0.001113333
4/1/2007,23:16:00,0.316,0.001053333
4/1/2007,23:17:00,0.338,0.001126667
4/1/2007,23:18:00,0.32,0.001066667
4/1/2007,23:19:00,0.342,0.00114
4/1/2007,23:20:00,0.322,0.001073333
4/1/2007,23:21:00,0.412,0.001373333
4/1/2007,23:22:00,0.43,0.001433333
4/1/2007,23:23:00,0.446,0.001486667
4/1/2007,23:24:00,0.432,0.00144
4/1/2007,23:25:00,0.43,0.001433333
4/1/2007,23:26:00,0.436,0.001453333
4/1/2007,23:27:00,0.412,0.001373333
4/1/2007,23:28:00,0.43,0.001433333
4/1/2007,23:29:00,0.41,0.001366667
4/1/2007,23:30:00,0.426,0.00142
4/1/2007,23:31:00,0.406,0.001353333
4/1/2007,23:32:00,0.424,0.001413333
4/1/2007,23:33:00,0.404,0.001346667
4/1/2007,23:34:00,0.496,0.001653333
4/1/2007,23:35:00,0.482,0.001606667
4/1/2007,23:36:00,0.502,0.001673333
4/1/2007,23:37:00,0.434,0.001446667
4/1/2007,23:38:00,0.41,0.001366667
4/1/2007,23:39:00,0.388,0.001293333
4/1/2007,23:40:00,0.406,0.001353333
4/1/2007,23:41:00,0.384,0.00128
4/1/2007,23:42:00,0.404,0.001346667
4/1/2007,23:43:00,0.322,0.001073333
4/1/2007,23:44:00,0.334,0.001113333
4/1/2007,23:45:00,0.314,0.001046667
4/1/2007,23:46:00,0.332,0.001106667
4/1/2007,23:47:00,0.318,0.00106
4/1/2007,23:48:00,0.764,0.002546667
4/1/2007,23:49:00,1.184,0.003946667
4/1/2007,23:50:00,1.078,0.003593333
4/1/2007,23:51:00,1.178,0.003926667
4/1/2007,23:52:00,1.234,0.004113333
4/1/2007,23:53:00,1.18,0.003933333
4/1/2007,23:54:00,1.188,0.00396
4/1/2007,23:55:00,1.176,0.00392
4/1/2007,23:56:00,1.176,0.00392
4/1/2007,23:57:00,1.182,0.00394
4/1/2007,23:58:00,1.168,0.003893333
4/1/2007,23:59:00,1.192,0.003973333
5/1/2007,0:00:00,1.172,0.003906667
5/1/2007,0:01:00,1.186,0.003953333
5/1/2007,0:02:00,1.164,0.00388
5/1/2007,0:03:00,1.178,0.003926667
5/1/2007,0:04:00,1.154,0.003846667
5/1/2007,0:05:00,1.182,0.00394
5/1/2007,0:06:00,1.166,0.003886667
5/1/2007,0:07:00,1.188,0.00396
5/1/2007,0:08:00,1.168,0.003893333
5/1/2007,0:09:00,1.17,0.0039
5/1/2007,0:10:00,1.074,0.00358
5/1/2007,0:11:00,1.14,0.0038
5/1/2007,0:12:00,1.15,0.003833333
5/1/2007,0:13:00,1.162,0.003873333
5/1/2007,0:14:00,1.144,0.003813333
5/1/2007,0:15:00,1.172,0.003906667
5/1/2007,0:16:00,1.152,0.00384
5/1/2007,0:17:00,1.172,0.003906667
5/1/2007,0:18:00,1.15,0.003833333
5/1/2007,0:19:00,1.17,0.0039
5/1/2007,0:20:00,1.104,0.00368
5/1/2007,0:21:00,1.1,0.003666667
5/1/2007,0:22:00,1.074,0.00358
5/1/2007,0:23:00,1.552,0.005173333
5/1/2007,0:24:00,2.21,0.007366667
5/1/2007,0:25:00,2.198,0.007326667
5/1/2007,0:26:00,2.178,0.00726
5/1/2007,0:27:00,2.158,0.007193333
5/1/2007,0:28:00,2.158,0.007193333
5/1/2007,0:29:00,2.144,0.007146667
5/1/2007,0:30:00,2.144,0.007146667
5/1/2007,0:31:00,2.156,0.007186667
5/1/2007,0:32:00,2.158,0.007193333
5/1/2007,0:33:00,2.152,0.007173333
5/1/2007,0:34:00,2.262,0.00754
5/1/2007,0:35:00,2.254,0.007513333
5/1/2007,0:36:00,2.246,0.007486667
5/1/2007,0:37:00,2.364,0.00788
5/1/2007,0:38:00,2.404,0.008013333
5/1/2007,0:39:00,2.242,0.007473333
5/1/2007,0:40:00,2.242,0.007473333
5/1/2007,0:41:00,2.24,0.007466667
5/1/2007,0:42:00,2.212,0.007373333
5/1/2007,0:43:00,1.722,0.00574
5/1/2007,0:44:00,1.592,0.005306667
5/1/2007,0:45:00,1.676,0.005586667
5/1/2007,0:46:00,1.726,0.005753333
5/1/2007,0:47:00,2.818,0.009393333
5/1/2007,0:48:00,3.854,0.012846667
5/1/2007,0:49:00,3.872,0.012906667
5/1/2007,0:50:00,4.226,0.014086667
5/1/2007,0:51:00,3.954,0.01318
5/1/2007,0:52:00,4.088,0.013626667
5/1/2007,0:53:00,3.206,0.010686667
5/1/2007,0:54:00,2.79,0.0093
5/1/2007,0:55:00,2.512,0.008373333
5/1/2007,0:56:00,2.508,0.00836
5/1/2007,0:57:00,2.496,0.00832
5/1/2007,0:58:00,2.46,0.0082
5/1/2007,0:59:00,2.416,0.008053333
5/1/2007,1:00:00,2.418,0.00806
5/1/2007,1:01:00,2.41,0.008033333
5/1/2007,1:02:00,2.398,0.007993333
5/1/2007,1:03:00,2.404,0.008013333
5/1/2007,1:04:00,2.4,0.008
5/1/2007,1:05:00,2.394,0.00798
5/1/2007,1:06:00,2.378,0.007926667
5/1/2007,1:07:00,2.364,0.00788
5/1/2007,1:08:00,2.372,0.007906667
5/1/2007,1:09:00,2.378,0.007926667
5/1/2007,1:10:00,2.386,0.007953333
5/1/2007,1:11:00,2.4,0.008
5/1/2007,1:12:00,2.396,0.007986667
5/1/2007,1:13:00,2.396,0.007986667
5/1/2007,1:14:00,2.49,0.0083
5/1/2007,1:15:00,2.504,0.008346667
5/1/2007,1:16:00,2.502,0.00834
5/1/2007,1:17:00,2.496,0.00832
5/1/2007,1:18:00,2.554,0.008513333
5/1/2007,1:19:00,2.72,0.009066667
5/1/2007,1:20:00,2.694,0.00898
5/1/2007,1:21:00,2.426,0.008086667
5/1/2007,1:22:00,2.404,0.008013333
5/1/2007,1:23:00,2.41,0.008033333
5/1/2007,1:24:00,2.414,0.008046667
5/1/2007,1:25:00,2.392,0.007973333
5/1/2007,1:26:00,2.394,0.00798
5/1/2007,1:27:00,2.392,0.007973333
5/1/2007,1:28:00,2.386,0.007953333
5/1/2007,1:29:00,2.408,0.008026667
5/1/2007,1:30:00,2.404,0.008013333
5/1/2007,1:31:00,2.376,0.00792
5/1/2007,1:32:00,2.394,0.00798
5/1/2007,1:33:00,2.396,0.007986667
5/1/2007,1:34:00,2.398,0.007993333
5/1/2007,1:35:00,2.386,0.007953333
5/1/2007,1:36:00,2.376,0.00792
5/1/2007,1:37:00,2.354,0.007846667
5/1/2007,1:38:00,2.294,0.007646667
5/1/2007,1:39:00,2.274,0.00758
5/1/2007,1:40:00,2.286,0.00762
5/1/2007,1:41:00,2.296,0.007653333
5/1/2007,1:42:00,2.288,0.007626667
5/1/2007,1:43:00,2.298,0.00766
5/1/2007,1:44:00,2.29,0.007633333
5/1/2007,1:45:00,2.292,0.00764
5/1/2007,1:46:00,2.288,0.007626667
5/1/2007,1:47:00,2.276,0.007586667
5/1/2007,1:48:00,2.278,0.007593333
5/1/2007,1:49:00,2.29,0.007633333
5/1/2007,1:50:00,2.28,0.0076
5/1/2007,1:51:00,2.288,0.007626667
5/1/2007,1:52:00,2.336,0.007786667
5/1/2007,1:53:00,2.394,0.00798
5/1/2007,1:54:00,2.394,0.00798
5/1/2007,1:55:00,2.37,0.0079
5/1/2007,1:56:00,2.38,0.007933333
5/1/2007,1:57:00,2.382,0.00794
5/1/2007,1:58:00,2.394,0.00798
5/1/2007,1:59:00,2.378,0.007926667
5/1/2007,2:00:00,2.374,0.007913333
5/1/2007,2:01:00,2.414,0.008046667
5/1/2007,2:02:00,2.43,0.0081
5/1/2007,2:03:00,2.42,0.008066667
5/1/2007,2:04:00,2.422,0.008073333
5/1/2007,2:05:00,2.422,0.008073333
5/1/2007,2:06:00,2.42,0.008066667
5/1/2007,2:07:00,2.414,0.008046667
5/1/2007,2:08:00,2.364,0.00788
5/1/2007,2:09:00,2.354,0.007846667
5/1/2007,2:10:00,2.406,0.00802
5/1/2007,2:11:00,2.418,0.00806
5/1/2007,2:12:00,2.426,0.008086667
5/1/2007,2:13:00,2.424,0.00808
5/1/2007,2:14:00,2.422,0.008073333
5/1/2007,2:15:00,2.41,0.008033333
5/1/2007,2:16:00,2.414,0.008046667
5/1/2007,2:17:00,2.4,0.008
5/1/2007,2:18:00,2.334,0.00778
5/1/2007,2:19:00,2.322,0.00774
5/1/2007,2:20:00,2.324,0.007746667
5/1/2007,2:21:00,2.326,0.007753333
5/1/2007,2:22:00,2.328,0.00776
5/1/2007,2:23:00,2.346,0.00782
5/1/2007,2:24:00,2.348,0.007826667
5/1/2007,2:25:00,2.35,0.007833333
5/1/2007,2:26:00,2.352,0.00784
5/1/2007,2:27:00,2.354,0.007846667
5/1/2007,2:28:00,2.344,0.007813333
5/1/2007,2:29:00,2.346,0.00782
5/1/2007,2:30:00,2.516,0.008386667
5/1/2007,2:31:00,2.4,0.008
5/1/2007,2:32:00,2.44,0.008133333
5/1/2007,2:33:00,2.442,0.00814
5/1/2007,2:34:00,2.424,0.00808
5/1/2007,2:35:00,2.414,0.008046667
5/1/2007,2:36:00,2.422,0.008073333
5/1/2007,2:37:00,2.426,0.008086667
5/1/2007,2:38:00,2.42,0.008066667
5/1/2007,2:39:00,2.42,0.008066667
5/1/2007,2:40:00,2.432,0.008106667
5/1/2007,2:41:00,2.448,0.00816
5/1/2007,2:42:00,2.444,0.008146667
5/1/2007,2:43:00,2.43,0.0081
5/1/2007,2:44:00,2.43,0.0081
5/1/2007,2:45:00,2.424,0.00808
5/1/2007,2:46:00,2.424,0.00808
5/1/2007,2:47:00,2.344,0.007813333
5/1/2007,2:48:00,2.344,0.007813333
5/1/2007,2:49:00,2.344,0.007813333
5/1/2007,2:50:00,2.418,0.00806
5/1/2007,2:51:00,2.406,0.00802
5/1/2007,2:52:00,2.4,0.008
5/1/2007,2:53:00,2.406,0.00802
5/1/2007,2:54:00,2.398,0.007993333
5/1/2007,2:55:00,2.396,0.007986667
5/1/2007,2:56:00,2.382,0.00794
5/1/2007,2:57:00,2.378,0.007926667
5/1/2007,2:58:00,2.352,0.00784
5/1/2007,2:59:00,2.332,0.007773333
5/1/2007,3:00:00,2.336,0.007786667
5/1/2007,3:01:00,2.338,0.007793333
5/1/2007,3:02:00,2.338,0.007793333
5/1/2007,3:03:00,2.344,0.007813333
5/1/2007,3:04:00,2.33,0.007766667
5/1/2007,3:05:00,2.32,0.007733333
5/1/2007,3:06:00,2.314,0.007713333
5/1/2007,3:07:00,2.326,0.007753333
5/1/2007,3:08:00,2.336,0.007786667
5/1/2007,3:09:00,2.348,0.007826667
5/1/2007,3:10:00,2.444,0.008146667
5/1/2007,3:11:00,2.51,0.008366667
5/1/2007,3:12:00,2.498,0.008326667
5/1/2007,3:13:00,2.492,0.008306667
5/1/2007,3:14:00,2.504,0.008346667
5/1/2007,3:15:00,2.498,0.008326667
5/1/2007,3:16:00,2.496,0.00832
5/1/2007,3:17:00,2.504,0.008346667
5/1/2007,3:18:00,2.496,0.00832
5/1/2007,3:19:00,2.508,0.00836
5/1/2007,3:20:00,2.508,0.00836
5/1/2007,3:21:00,2.506,0.008353333
5/1/2007,3:22:00,2.516,0.008386667
5/1/2007,3:23:00,2.524,0.008413333
5/1/2007,3:24:00,2.532,0.00844
5/1/2007,3:25:00,2.484,0.00828
5/1/2007,3:26:00,2.42,0.008066667
5/1/2007,3:27:00,2.408,0.008026667
5/1/2007,3:28:00,2.402,0.008006667
5/1/2007,3:29:00,2.4,0.008
5/1/2007,3:30:00,2.436,0.00812
5/1/2007,3:31:00,2.472,0.00824
5/1/2007,3:32:00,2.47,0.008233333
5/1/2007,3:33:00,2.464,0.008213333
5/1/2007,3:34:00,2.464,0.008213333
5/1/2007,3:35:00,2.458,0.008193333
