Date,Time,
4/1/2007,21:55:00,0.000853278
4/1/2007,21:56:00,0.000561426
4/1/2007,21:57:00,0.001239347
4/1/2007,21:58:00,0.000890401
4/1/2007,21:59:00,0.000945148
4/1/2007,22:00:00,0.000849043
4/1/2007,22:01:00,0.00053588
4/1/2007,22:02:00,0.001010818
4/1/2007,22:03:00,0.000620604
4/1/2007,22:04:00,0.000894101
4/1/2007,22:05:00,0.001382827
4/1/2007,22:06:00,0.001314195
4/1/2007,22:07:00,0.000722903
4/1/2007,22:08:00,0.000943416
4/1/2007,22:09:00,0.0013463
4/1/2007,22:10:00,0.000846456
4/1/2007,22:11:00,0.000386776
4/1/2007,22:12:00,0.000612862
4/1/2007,22:13:00,0.000380621
4/1/2007,22:14:00,0.000527525
4/1/2007,22:15:00,0.000612171
4/1/2007,22:16:00,0.001112509
4/1/2007,22:17:00,0.000856877
4/1/2007,22:18:00,0.000665475
4/1/2007,22:19:00,0.000667601
4/1/2007,22:20:00,0.000535533
4/1/2007,22:21:00,0.001176511
4/1/2007,22:22:00,0.000787122
4/1/2007,22:23:00,0.000485518
4/1/2007,22:24:00,0.000930945
4/1/2007,22:25:00,0.000441465
4/1/2007,22:26:00,0.000823212
4/1/2007,22:27:00,0.000760755
4/1/2007,22:28:00,0.000482888
4/1/2007,22:29:00,0.000957071
4/1/2007,22:30:00,0.000943724
4/1/2007,22:31:00,0.000577847
4/1/2007,22:32:00,0.000142265
4/1/2007,22:33:00,0.000824382
4/1/2007,22:34:00,0.000851029
4/1/2007,22:35:00,0.001013152
4/1/2007,22:36:00,0.001261422
4/1/2007,22:37:00,0.000989744
4/1/2007,22:38:00,0.000525612
4/1/2007,22:39:00,0.000807001
4/1/2007,22:40:00,0.001750875
4/1/2007,22:41:00,0.001103387
4/1/2007,22:42:00,0.00138363
4/1/2007,22:43:00,0.001293463
4/1/2007,22:44:00,0.00089666
4/1/2007,22:45:00,0.001150607
4/1/2007,22:46:00,0.001220571
4/1/2007,22:47:00,0.001438665
4/1/2007,22:48:00,0.001109297
4/1/2007,22:49:00,0.000861556
4/1/2007,22:50:00,0.000789503
4/1/2007,22:51:00,0.000788788
4/1/2007,22:52:00,0.001467065
4/1/2007,22:53:00,0.001243799
4/1/2007,22:54:00,0.001497671
4/1/2007,22:55:00,0.000938701
4/1/2007,22:56:00,0.000749993
4/1/2007,22:57:00,0.000987433
4/1/2007,22:58:00,0.00079529
4/1/2007,22:59:00,0.001419639
4/1/2007,23:00:00,0.001401414
4/1/2007,23:01:00,0.001284416
4/1/2007,23:02:00,0.001147854
4/1/2007,23:03:00,0.001447741
4/1/2007,23:04:00,0.000739168
4/1/2007,23:05:00,0.000784334
4/1/2007,23:06:00,0.000508449
4/1/2007,23:07:00,0.000966098
4/1/2007,23:08:00,0.000645949
4/1/2007,23:09:00,0.000938758
4/1/2007,23:10:00,0.000349146
4/1/2007,23:11:00,0.001048277
4/1/2007,23:12:00,0.000202722
4/1/2007,23:13:00,0.001088763
4/1/2007,23:14:00,0.000369516
4/1/2007,23:15:00,0.000457551
4/1/2007,23:16:00,0.000358123
4/1/2007,23:17:00,0.001028666
4/1/2007,23:18:00,0.00089464
4/1/2007,23:19:00,0.000786448
4/1/2007,23:20:00,0.000496607
4/1/2007,23:21:00,0.000631706
4/1/2007,23:22:00,0.001130349
4/1/2007,23:23:00,0.00109168
4/1/2007,23:24:00,0.001402135
4/1/2007,23:25:00,0.001283077
4/1/2007,23:26:00,0.000486516
4/1/2007,23:27:00,0.000992616
4/1/2007,23:28:00,0.000741891
4/1/2007,23:29:00,0.000860779
4/1/2007,23:30:00,0.001240165
4/1/2007,23:31:00,0.000384873
4/1/2007,23:32:00,0.000614496
4/1/2007,23:33:00,0.000711001
4/1/2007,23:34:00,0.001465583
4/1/2007,23:35:00,0.001311429
4/1/2007,23:36:00,0.00123451
4/1/2007,23:37:00,0.001146674
4/1/2007,23:38:00,0.000937729
4/1/2007,23:39:00,0.001170219
4/1/2007,23:40:00,0.000800326
4/1/2007,23:41:00,0.000664449
4/1/2007,23:42:00,0.000844771
4/1/2007,23:43:00,0.000387786
4/1/2007,23:44:00,0.00037249
4/1/2007,23:45:00,0.000130104
4/1/2007,23:46:00,0.00016384
4/1/2007,23:47:00,0.000830049
4/1/2007,23:48:00,0.002282678
4/1/2007,23:49:00,0.003945416
4/1/2007,23:50:00,0.003088044
4/1/2007,23:51:00,0.003312873
4/1/2007,23:52:00,0.003879989
4/1/2007,23:53:00,0.003928379
4/1/2007,23:54:00,0.003224715
4/1/2007,23:55:00,0.003847672
4/1/2007,23:56:00,0.003587544
4/1/2007,23:57:00,0.003402871
4/1/2007,23:58:00,0.003701889
4/1/2007,23:59:00,0.003873987
5/1/2007,0:00:00,0.003002448
5/1/2007,0:01:00,0.003618047
5/1/2007,0:02:00,0.003695237
5/1/2007,0:03:00,0.003245953
5/1/2007,0:04:00,0.002935277
5/1/2007,0:05:00,0.003254916
5/1/2007,0:06:00,0.003426234
5/1/2007,0:07:00,0.003224139
5/1/2007,0:08:00,0.003748396
5/1/2007,0:09:00,0.003081754
5/1/2007,0:10:00,0.003390156
5/1/2007,0:11:00,0.003350357
5/1/2007,0:12:00,0.003211304
5/1/2007,0:13:00,0.00361467
5/1/2007,0:14:00,0.003470556
5/1/2007,0:15:00,0.003254201
5/1/2007,0:16:00,0.003111681
5/1/2007,0:17:00,0.003626081
5/1/2007,0:18:00,0.003002259
5/1/2007,0:19:00,0.002934875
5/1/2007,0:20:00,0.003324517
5/1/2007,0:21:00,0.003225922
5/1/2007,0:22:00,0.002639173
5/1/2007,0:23:00,0.004808416
5/1/2007,0:24:00,0.006636378
5/1/2007,0:25:00,0.006426415
5/1/2007,0:26:00,0.006493844
5/1/2007,0:27:00,0.007074282
5/1/2007,0:28:00,0.00633108
5/1/2007,0:29:00,0.006300095
5/1/2007,0:30:00,0.006577887
5/1/2007,0:31:00,0.00649486
5/1/2007,0:32:00,0.006603326
5/1/2007,0:33:00,0.006472033
5/1/2007,0:34:00,0.006819288
5/1/2007,0:35:00,0.006939663
5/1/2007,0:36:00,0.007039676
5/1/2007,0:37:00,0.007277294
5/1/2007,0:38:00,0.00745161
5/1/2007,0:39:00,0.006974914
5/1/2007,0:40:00,0.007216512
5/1/2007,0:41:00,0.007373438
5/1/2007,0:42:00,0.006699172
5/1/2007,0:43:00,0.004977357
5/1/2007,0:44:00,0.005180311
5/1/2007,0:45:00,0.005344296
5/1/2007,0:46:00,0.005059186
5/1/2007,0:47:00,0.008417403
5/1/2007,0:48:00,0.012592659
5/1/2007,0:49:00,0.012512699
5/1/2007,0:50:00,0.01345302
5/1/2007,0:51:00,0.012217684
5/1/2007,0:52:00,0.012647942
5/1/2007,0:53:00,0.009926176
5/1/2007,0:54:00,0.009168868
5/1/2007,0:55:00,0.007926248
5/1/2007,0:56:00,0.008351036
5/1/2007,0:57:00,0.007478151
5/1/2007,0:58:00,0.00786936
5/1/2007,0:59:00,0.007313244
5/1/2007,1:00:00,0.007527376
5/1/2007,1:01:00,0.007630009
5/1/2007,1:02:00,0.007230246
5/1/2007,1:03:00,0.007106943
5/1/2007,1:04:00,0.007796033
5/1/2007,1:05:00,0.007486185
5/1/2007,1:06:00,0.007544621
5/1/2007,1:07:00,0.007299302
5/1/2007,1:08:00,0.007492545
5/1/2007,1:09:00,0.007861157
5/1/2007,1:10:00,0.007291473
5/1/2007,1:11:00,0.00721088
5/1/2007,1:12:00,0.007117569
5/1/2007,1:13:00,0.007119105
5/1/2007,1:14:00,0.007682279
5/1/2007,1:15:00,0.00778214
5/1/2007,1:16:00,0.007974565
5/1/2007,1:17:00,0.007804402
5/1/2007,1:18:00,0.008177989
5/1/2007,1:19:00,0.008684844
5/1/2007,1:20:00,0.008717126
5/1/2007,1:21:00,0.007255152
5/1/2007,1:22:00,0.00789249
5/1/2007,1:23:00,0.007685316
5/1/2007,1:24:00,0.008018182
5/1/2007,1:25:00,0.007897282
5/1/2007,1:26:00,0.006990505
5/1/2007,1:27:00,0.007734869
5/1/2007,1:28:00,0.00746991
5/1/2007,1:29:00,0.007906021
5/1/2007,1:30:00,0.00715454
5/1/2007,1:31:00,0.007910096
5/1/2007,1:32:00,0.00759026
5/1/2007,1:33:00,0.007500178
5/1/2007,1:34:00,0.007075922
5/1/2007,1:35:00,0.007507432
5/1/2007,1:36:00,0.006988511
5/1/2007,1:37:00,0.007421129
5/1/2007,1:38:00,0.006979376
5/1/2007,1:39:00,0.007071989
5/1/2007,1:40:00,0.007429398
5/1/2007,1:41:00,0.006964892
5/1/2007,1:42:00,0.007557517
5/1/2007,1:43:00,0.007014063
5/1/2007,1:44:00,0.007049756
5/1/2007,1:45:00,0.007107073
5/1/2007,1:46:00,0.006919518
5/1/2007,1:47:00,0.006925333
5/1/2007,1:48:00,0.006743771
5/1/2007,1:49:00,0.007535321
5/1/2007,1:50:00,0.00714725
5/1/2007,1:51:00,0.007366256
5/1/2007,1:52:00,0.007274755
5/1/2007,1:53:00,0.006985626
5/1/2007,1:54:00,0.007151337
5/1/2007,1:55:00,0.007091273
5/1/2007,1:56:00,0.007410725
5/1/2007,1:57:00,0.007404596
5/1/2007,1:58:00,0.007640814
5/1/2007,1:59:00,0.007819589
5/1/2007,2:00:00,0.007391762
5/1/2007,2:01:00,0.007413035
5/1/2007,2:02:00,0.007225696
5/1/2007,2:03:00,0.007226755
5/1/2007,2:04:00,0.008062626
5/1/2007,2:05:00,0.007862622
5/1/2007,2:06:00,0.007455547
5/1/2007,2:07:00,0.007829114
5/1/2007,2:08:00,0.007366692
5/1/2007,2:09:00,0.007814481
5/1/2007,2:10:00,0.007590147
5/1/2007,2:11:00,0.007949402
5/1/2007,2:12:00,0.007645657
5/1/2007,2:13:00,0.007893447
5/1/2007,2:14:00,0.007662257
5/1/2007,2:15:00,0.007755744
5/1/2007,2:16:00,0.007798085
5/1/2007,2:17:00,0.007327763
5/1/2007,2:18:00,0.007652042
5/1/2007,2:19:00,0.007280973
5/1/2007,2:20:00,0.007660418
5/1/2007,2:21:00,0.007422323
5/1/2007,2:22:00,0.006801217
5/1/2007,2:23:00,0.00724379
5/1/2007,2:24:00,0.007105508
5/1/2007,2:25:00,0.007086364
5/1/2007,2:26:00,0.007149063
5/1/2007,2:27:00,0.007161843
5/1/2007,2:28:00,0.007552191
5/1/2007,2:29:00,0.007638309
5/1/2007,2:30:00,0.007946468
5/1/2007,2:31:00,0.007776644
5/1/2007,2:32:00,0.007470944
5/1/2007,2:33:00,0.007469426
5/1/2007,2:34:00,0.007146252
5/1/2007,2:35:00,0.007805216
5/1/2007,2:36:00,0.007234699
5/1/2007,2:37:00,0.007231486
5/1/2007,2:38:00,0.007107663
5/1/2007,2:39:00,0.007176585
5/1/2007,2:40:00,0.007304011
5/1/2007,2:41:00,0.007959333
5/1/2007,2:42:00,0.007829001
5/1/2007,2:43:00,0.008050928
5/1/2007,2:44:00,0.007304609
5/1/2007,2:45:00,0.007226759
5/1/2007,2:46:00,0.007602826
5/1/2007,2:47:00,0.007093139
5/1/2007,2:48:00,0.00762837
5/1/2007,2:49:00,0.007428285
5/1/2007,2:50:00,0.007224249
5/1/2007,2:51:00,0.007402826
5/1/2007,2:52:00,0.007867317
5/1/2007,2:53:00,0.007540041
5/1/2007,2:54:00,0.007199589
5/1/2007,2:55:00,0.00756548
5/1/2007,2:56:00,0.007728424
5/1/2007,2:57:00,0.007423611
5/1/2007,2:58:00,0.00725192
5/1/2007,2:59:00,0.006866769
5/1/2007,3:00:00,0.007509595
5/1/2007,3:01:00,0.007133147
5/1/2007,3:02:00,0.007360486
5/1/2007,3:03:00,0.007291424
5/1/2007,3:04:00,0.007733913
5/1/2007,3:05:00,0.007226864
5/1/2007,3:06:00,0.007226582
5/1/2007,3:07:00,0.007315677
5/1/2007,3:08:00,0.007164548
5/1/2007,3:09:00,0.007322576
5/1/2007,3:10:00,0.007545056
5/1/2007,3:11:00,0.007910643
5/1/2007,3:12:00,0.007547314
5/1/2007,3:13:00,0.008287625
5/1/2007,3:14:00,0.007430343
5/1/2007,3:15:00,0.008256714
5/1/2007,3:16:00,0.008192958
5/1/2007,3:17:00,0.007824627
5/1/2007,3:18:00,0.007370925
5/1/2007,3:19:00,0.007635973
5/1/2007,3:20:00,0.007849068
5/1/2007,3:21:00,0.008322984
5/1/2007,3:22:00,0.007688369
5/1/2007,3:23:00,0.007995335
5/1/2007,3:24:00,0.008006572
5/1/2007,3:25:00,0.007839124
5/1/2007,3:26:00,0.007281756
5/1/2007,3:27:00,0.007522713
5/1/2007,3:28:00,0.007919958
5/1/2007,3:29:00,0.007193443
5/1/2007,3:30:00,0.007429184
5/1/2007,3:31:00,0.007845585
5/1/2007,3:32:00,0.007359097
5/1/2007,3:33:00,0.007842872
5/1/2007,3:34:00,0.007292433
5/1/2007,3:35:00,0.007688379
5/1/2007,3:36:00,0.007990831
5/1/2007,3:37:00,0.007940061
5/1/2007,3:38:00,0.007384926
5/1/2007,3:39:00,0.007273883
5/1/2007,3:40:00,0.007550377
5/1/2007,3:41:00,0.007305309
5/1/2007,3:42:00,0.007582475
5/1/2007,3:43:00,0.007105863
5/1/2007,3:44:00,0.007205911
5/1/2007,3:45:00,0.007199456
5/1/2007,3:46:00,0.007689111
5/1/2007,3:47:00,0.00708317
5/1/2007,3:48:00,0.007071175
5/1/2007,3:49:00,0.00773367
5/1/2007,3:50:00,0.007593706
5/1/2007,3:51:00,0.007451889
5/1/2007,3:52:00,0.007117366
5/1/2007,3:53:00,0.007279237
5/1/2007,3:54:00,0.007431682
5/1/2007,3:55:00,0.007182954
5/1/2007,3:56:00,0.007997519
5/1/2007,3:57:00,0.007842691
5/1/2007,3:58:00,0.00737716
5/1/2007,3:59:00,0.007855404
5/1/2007,4:00:00,0.007456041
5/1/2007,4:01:00,0.007148889
5/1/2007,4:02:00,0.00804386
5/1/2007,4:03:00,0.007157521
5/1/2007,4:04:00,0.007566602
5/1/2007,4:05:00,0.007706573
5/1/2007,4:06:00,0.007620291
5/1/2007,4:07:00,0.007158634
5/1/2007,4:08:00,0.007501633
5/1/2007,4:09:00,0.007444016
5/1/2007,4:10:00,0.006796271
5/1/2007,4:11:00,0.007051856
5/1/2007,4:12:00,0.007620568
5/1/2007,4:13:00,0.00728061
5/1/2007,4:14:00,0.007508027
5/1/2007,4:15:00,0.007622792
5/1/2007,4:16:00,0.007594623
5/1/2007,4:17:00,0.007558454
5/1/2007,4:18:00,0.00760953
5/1/2007,4:19:00,0.007033751
5/1/2007,4:20:00,0.006945399
5/1/2007,4:21:00,0.007393841
5/1/2007,4:22:00,0.007244273
5/1/2007,4:23:00,0.007212738
5/1/2007,4:24:00,0.006918153
5/1/2007,4:25:00,0.007318478
5/1/2007,4:26:00,0.006899033
5/1/2007,4:27:00,0.007818268
5/1/2007,4:28:00,0.007398947
5/1/2007,4:29:00,0.007548782
5/1/2007,4:30:00,0.008181437
5/1/2007,4:31:00,0.008050987
5/1/2007,4:32:00,0.007722939
5/1/2007,4:33:00,0.007631154
5/1/2007,4:34:00,0.007815868
5/1/2007,4:35:00,0.00756526
5/1/2007,4:36:00,0.007552383
5/1/2007,4:37:00,0.007403143
5/1/2007,4:38:00,0.00802399
5/1/2007,4:39:00,0.007216986
5/1/2007,4:40:00,0.007160642
5/1/2007,4:41:00,0.008061617
5/1/2007,4:42:00,0.007888626
5/1/2007,4:43:00,0.007221188
5/1/2007,4:44:00,0.007539364
5/1/2007,4:45:00,0.007027656
5/1/2007,4:46:00,0.007813364
5/1/2007,4:47:00,0.007609346
5/1/2007,4:48:00,0.007682601
5/1/2007,4:49:00,0.007722797
5/1/2007,4:50:00,0.007403181
5/1/2007,4:51:00,0.007290386
5/1/2007,4:52:00,0.007623728
5/1/2007,4:53:00,0.008105591
5/1/2007,4:54:00,0.007282847
5/1/2007,4:55:00,0.007416183
5/1/2007,4:56:00,0.007395263
5/1/2007,4:57:00,0.007954738
5/1/2007,4:58:00,0.007391419
5/1/2007,4:59:00,0.007254807
5/1/2007,5:00:00,0.007556756
5/1/2007,5:01:00,0.007098382
5/1/2007,5:02:00,0.007293276
5/1/2007,5:03:00,0.007086173
5/1/2007,5:04:00,0.007579549
5/1/2007,5:05:00,0.006872732
5/1/2007,5:06:00,0.007462269
5/1/2007,5:07:00,0.007448839
5/1/2007,5:08:00,0.007436469
5/1/2007,5:09:00,0.00795006
5/1/2007,5:10:00,0.007615536
5/1/2007,5:11:00,0.007736186
5/1/2007,5:12:00,0.007849383
5/1/2007,5:13:00,0.007609838
5/1/2007,5:14:00,0.007622267
5/1/2007,5:15:00,0.007304736
5/1/2007,5:16:00,0.007538587
5/1/2007,5:17:00,0.007480938
5/1/2007,5:18:00,0.007678069
5/1/2007,5:19:00,0.007944664
5/1/2007,5:20:00,0.007358779
5/1/2007,5:21:00,0.008004502
5/1/2007,5:22:00,0.007559479
5/1/2007,5:23:00,0.007580736
5/1/2007,5:24:00,0.007340178
5/1/2007,5:25:00,0.006753623
5/1/2007,5:26:00,0.007443325
5/1/2007,5:27:00,0.007246903
5/1/2007,5:28:00,0.007614371
5/1/2007,5:29:00,0.007404877
5/1/2007,5:30:00,0.007806105
5/1/2007,5:31:00,0.007220491
5/1/2007,5:32:00,0.007460278
5/1/2007,5:33:00,0.007612391
5/1/2007,5:34:00,0.007592657
5/1/2007,5:35:00,0.007173289
5/1/2007,5:36:00,0.007489732
5/1/2007,5:37:00,0.00807722
5/1/2007,5:38:00,0.007798895
5/1/2007,5:39:00,0.007610415
5/1/2007,5:40:00,0.008065747
5/1/2007,5:41:00,0.007206871
5/1/2007,5:42:00,0.007130094
5/1/2007,5:43:00,0.006933219
5/1/2007,5:44:00,0.007468543
5/1/2007,5:45:00,0.007847897
5/1/2007,5:46:00,0.007077813
5/1/2007,5:47:00,0.0071697
5/1/2007,5:48:00,0.007434347
5/1/2007,5:49:00,0.007737914
5/1/2007,5:50:00,0.007906345
5/1/2007,5:51:00,0.007380009
5/1/2007,5:52:00,0.007337103
5/1/2007,5:53:00,0.007299813
5/1/2007,5:54:00,0.00821524
5/1/2007,5:55:00,0.007636563
5/1/2007,5:56:00,0.007737271
5/1/2007,5:57:00,0.007805402
5/1/2007,5:58:00,0.007362139
5/1/2007,5:59:00,0.007755519
5/1/2007,6:00:00,0.007662988
5/1/2007,6:01:00,0.00774254
5/1/2007,6:02:00,0.007923137
5/1/2007,6:03:00,0.00732731
5/1/2007,6:04:00,0.00776617
5/1/2007,6:05:00,0.007734033
5/1/2007,6:06:00,0.007072606
5/1/2007,6:07:00,0.00693541
5/1/2007,6:08:00,0.006850235
5/1/2007,6:09:00,0.007350249
5/1/2007,6:10:00,0.007764619
5/1/2007,6:11:00,0.007127237
5/1/2007,6:12:00,0.00717835
5/1/2007,6:13:00,0.007087724
5/1/2007,6:14:00,0.006896802
5/1/2007,6:15:00,0.007643938
5/1/2007,6:16:00,0.007471833
5/1/2007,6:17:00,0.007263093
5/1/2007,6:18:00,0.007560355
5/1/2007,6:19:00,0.00726044
5/1/2007,6:20:00,0.007369908
5/1/2007,6:21:00,0.008028002
5/1/2007,6:22:00,0.008035175
5/1/2007,6:23:00,0.007291744
5/1/2007,6:24:00,0.007372885
5/1/2007,6:25:00,0.007606844
5/1/2007,6:26:00,0.00735659
5/1/2007,6:27:00,0.006941965
5/1/2007,6:28:00,0.007180105
5/1/2007,6:29:00,0.007297902
5/1/2007,6:30:00,0.007987829
5/1/2007,6:31:00,0.008035081
5/1/2007,6:32:00,0.00739002
5/1/2007,6:33:00,0.007615527
5/1/2007,6:34:00,0.007877265
5/1/2007,6:35:00,0.007416785
5/1/2007,6:36:00,0.007374243
5/1/2007,6:37:00,0.007278082
5/1/2007,6:38:00,0.007182251
5/1/2007,6:39:00,0.007572202
5/1/2007,6:40:00,0.007061977
5/1/2007,6:41:00,0.00778795
5/1/2007,6:42:00,0.0070002
5/1/2007,6:43:00,0.007580063
5/1/2007,6:44:00,0.007387178
5/1/2007,6:45:00,0.00763035
5/1/2007,6:46:00,0.00756444
5/1/2007,6:47:00,0.006592154
5/1/2007,6:48:00,0.006867518
5/1/2007,6:49:00,0.007234829
5/1/2007,6:50:00,0.007170306
5/1/2007,6:51:00,0.007301005
5/1/2007,6:52:00,0.006810437
5/1/2007,6:53:00,0.00666026
5/1/2007,6:54:00,0.006785703
5/1/2007,6:55:00,0.007267945
5/1/2007,6:56:00,0.007454834
5/1/2007,6:57:00,0.007434868
5/1/2007,6:58:00,0.007154564
5/1/2007,6:59:00,0.007081966
5/1/2007,7:00:00,0.007652381
5/1/2007,7:01:00,0.007818916
5/1/2007,7:02:00,0.007682648
5/1/2007,7:03:00,0.007569868
5/1/2007,7:04:00,0.00711144
5/1/2007,7:05:00,0.007388845
5/1/2007,7:06:00,0.007580364
5/1/2007,7:07:00,0.007496669
5/1/2007,7:08:00,0.00786871
5/1/2007,7:09:00,0.007734888
5/1/2007,7:10:00,0.007271287
5/1/2007,7:11:00,0.007907844
5/1/2007,7:12:00,0.007347136
5/1/2007,7:13:00,0.00732832
5/1/2007,7:14:00,0.007391177
5/1/2007,7:15:00,0.007922186
5/1/2007,7:16:00,0.007261369
5/1/2007,7:17:00,0.007804324
5/1/2007,7:18:00,0.006976457
5/1/2007,7:19:00,0.007291311
5/1/2007,7:20:00,0.007552008
5/1/2007,7:21:00,0.006998393
5/1/2007,7:22:00,0.0066435
5/1/2007,7:23:00,0.007309812
5/1/2007,7:24:00,0.007530004
5/1/2007,7:25:00,0.006812864
5/1/2007,7:26:00,0.00673671
5/1/2007,7:27:00,0.007521192
5/1/2007,7:28:00,0.007479938
5/1/2007,7:29:00,0.006738209
5/1/2007,7:30:00,0.007555726
5/1/2007,7:31:00,0.007184043
5/1/2007,7:32:00,0.006536147
5/1/2007,7:33:00,0.007011104
5/1/2007,7:34:00,0.007149871
5/1/2007,7:35:00,0.007537168
5/1/2007,7:36:00,0.007155108
5/1/2007,7:37:00,0.00691554
5/1/2007,7:38:00,0.007229343
5/1/2007,7:39:00,0.007102603
5/1/2007,7:40:00,0.007276897
5/1/2007,7:41:00,0.00780622
5/1/2007,7:42:00,0.007628781
5/1/2007,7:43:00,0.006898174
5/1/2007,7:44:00,0.006847428
5/1/2007,7:45:00,0.006967984
5/1/2007,7:46:00,0.007221213
5/1/2007,7:47:00,0.007588204
5/1/2007,7:48:00,0.007770006
5/1/2007,7:49:00,0.007461585
5/1/2007,7:50:00,0.007521832
5/1/2007,7:51:00,0.007701918
5/1/2007,7:52:00,0.007632602
5/1/2007,7:53:00,0.007709973
5/1/2007,7:54:00,0.007775497
5/1/2007,7:55:00,0.007369036
5/1/2007,7:56:00,0.007256918
5/1/2007,7:57:00,0.007865042
5/1/2007,7:58:00,0.0078683
5/1/2007,7:59:00,0.007280965
5/1/2007,8:00:00,0.007368996
5/1/2007,8:01:00,0.006989422
5/1/2007,8:02:00,0.007176703
5/1/2007,8:03:00,0.00733245
5/1/2007,8:04:00,0.007087848
5/1/2007,8:05:00,0.007663067
5/1/2007,8:06:00,0.007365213
5/1/2007,8:07:00,0.007309868
5/1/2007,8:08:00,0.007240732
5/1/2007,8:09:00,0.007429318
5/1/2007,8:10:00,0.006904538
5/1/2007,8:11:00,0.006949709
5/1/2007,8:12:00,0.007491334
5/1/2007,8:13:00,0.006749827
5/1/2007,8:14:00,0.007255426
5/1/2007,8:15:00,0.00753934
5/1/2007,8:16:00,0.007239499
5/1/2007,8:17:00,0.007626343
5/1/2007,8:18:00,0.007561657
5/1/2007,8:19:00,0.006835484
5/1/2007,8:20:00,0.00701584
5/1/2007,8:21:00,0.007145155
5/1/2007,8:22:00,0.007681927
5/1/2007,8:23:00,0.007718757
5/1/2007,8:24:00,0.007738759
5/1/2007,8:25:00,0.007617504
5/1/2007,8:26:00,0.007719774
5/1/2007,8:27:00,0.007060414
5/1/2007,8:28:00,0.008006064
5/1/2007,8:29:00,0.007068826
5/1/2007,8:30:00,0.006881064
5/1/2007,8:31:00,0.007427423
5/1/2007,8:32:00,0.006893452
5/1/2007,8:33:00,0.007594436
5/1/2007,8:34:00,0.00764755
5/1/2007,8:35:00,0.007139343
5/1/2007,8:36:00,0.007820363
5/1/2007,8:37:00,0.006934748
5/1/2007,8:38:00,0.007297899
5/1/2007,8:39:00,0.007556705
5/1/2007,8:40:00,0.007661757
5/1/2007,8:41:00,0.007108293
5/1/2007,8:42:00,0.007596488
5/1/2007,8:43:00,0.007393577
5/1/2007,8:44:00,0.006755596
5/1/2007,8:45:00,0.006939099
5/1/2007,8:46:00,0.006765652
5/1/2007,8:47:00,0.007164512
5/1/2007,8:48:00,0.006535958
5/1/2007,8:49:00,0.007403778
5/1/2007,8:50:00,0.007350186
5/1/2007,8:51:00,0.007209107
5/1/2007,8:52:00,0.007297614
5/1/2007,8:53:00,0.007133679
5/1/2007,8:54:00,0.006795746
5/1/2007,8:55:00,0.007499599
5/1/2007,8:56:00,0.007456829
5/1/2007,8:57:00,0.006570872
5/1/2007,8:58:00,0.007474671
5/1/2007,8:59:00,0.007275755
5/1/2007,9:00:00,0.006877425
5/1/2007,9:01:00,0.007293874
5/1/2007,9:02:00,0.007197168
5/1/2007,9:03:00,0.007508531
5/1/2007,9:04:00,0.007349692
5/1/2007,9:05:00,0.007575125
5/1/2007,9:06:00,0.007821512
5/1/2007,9:07:00,0.007286954
5/1/2007,9:08:00,0.007745243
5/1/2007,9:09:00,0.007651516
5/1/2007,9:10:00,0.007138442
5/1/2007,9:11:00,0.007294882
5/1/2007,9:12:00,0.00725399
5/1/2007,9:13:00,0.007407437
5/1/2007,9:14:00,0.007113736
5/1/2007,9:15:00,0.007372711
5/1/2007,9:16:00,0.007308099
5/1/2007,9:17:00,0.007031483
5/1/2007,9:18:00,0.007319407
5/1/2007,9:19:00,0.007514152
5/1/2007,9:20:00,0.00746202
5/1/2007,9:21:00,0.007471251
5/1/2007,9:22:00,0.007240453
5/1/2007,9:23:00,0.0072214
5/1/2007,9:24:00,0.00654552
5/1/2007,9:25:00,0.006593992
5/1/2007,9:26:00,0.007014921
5/1/2007,9:27:00,0.007341023
5/1/2007,9:28:00,0.007474364
5/1/2007,9:29:00,0.007285964
5/1/2007,9:30:00,0.00725037
5/1/2007,9:31:00,0.006676259
5/1/2007,9:32:00,0.006552931
5/1/2007,9:33:00,0.007109642
5/1/2007,9:34:00,0.007025896
5/1/2007,9:35:00,0.006560117
5/1/2007,9:36:00,0.007186378
5/1/2007,9:37:00,0.007256315
5/1/2007,9:38:00,0.007529388
5/1/2007,9:39:00,0.007279094
5/1/2007,9:40:00,0.006997875
5/1/2007,9:41:00,0.007527718
5/1/2007,9:42:00,0.007293922
5/1/2007,9:43:00,0.007189076
5/1/2007,9:44:00,0.007726084
5/1/2007,9:45:00,0.00698284
5/1/2007,9:46:00,0.007292025
5/1/2007,9:47:00,0.007856921
5/1/2007,9:48:00,0.007409218
5/1/2007,9:49:00,0.007251826
5/1/2007,9:50:00,0.006883428
5/1/2007,9:51:00,0.006808241
5/1/2007,9:52:00,0.007161335
5/1/2007,9:53:00,0.007100554
5/1/2007,9:54:00,0.007367994
5/1/2007,9:55:00,0.007539847
5/1/2007,9:56:00,0.007443504
5/1/2007,9:57:00,0.009088261
5/1/2007,9:58:00,0.010728598
5/1/2007,9:59:00,0.010277116
5/1/2007,10:00:00,0.010316687
5/1/2007,10:01:00,0.010456924
5/1/2007,10:02:00,0.010284554
5/1/2007,10:03:00,0.009927094
5/1/2007,10:04:00,0.009841181
5/1/2007,10:05:00,0.010043048
5/1/2007,10:06:00,0.010106407
5/1/2007,10:07:00,0.010617443
5/1/2007,10:08:00,0.01046991
5/1/2007,10:09:00,0.009852255
5/1/2007,10:10:00,0.010568376
